,Unnamed: 0,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
4049,,LLT9,LLAVE TIPO T CROMO VANADIO STD   9mm.,2211.2,#REF!,#REF!,#REF!
4050,,LLT10,LLAVE TIPO T CROMO VANADIO STD 10mm.,2211.2,#REF!,#REF!,#REF!
4051,,LLT11,LLAVE TIPO T CROMO VANADIO STD 11mm.,2404.2,#REF!,#REF!,#REF!
4052,,LLT12,LLAVE TIPO T CROMO VANADIO STD 12mm.,2506.21,#REF!,#REF!,#REF!
4053,,LLT13,LLAVE TIPO T CROMO VANADIO STD 13mm.,2773.65,#REF!,#REF!,#REF!
4054,,LLT14,LLAVE TIPO T CROMO VANADIO STD 14mm.,2864.64,#REF!,#REF!,#REF!
4055,,LLT15,LLAVE TIPO T CROMO VANADIO STD 15mm.,5494.92,#REF!,#REF!,#REF!
4056,,LLT16,LLAVE TIPO T CROMO VANADIO STD 16mm.,5494.92,#REF!,#REF!,#REF!
4057,,LLT17,LLAVE TIPO T CROMO VANADIO STD 17mm.,6473.69,#REF!,#REF!,#REF!
4058,,LLT19,LLAVE TIPO T CROMO VANADIO STD 19mm.,6473.69,#REF!,#REF!,#REF!
4059,,,,0.0,#REF!,#REF!,#REF!
4060,,,LLAVES TORX EN JUEGO,0.0,#REF!,#REF!,#REF!
4061,,LLTX9,LLAVES TORX  JUEGO x 9 piezas,3291.02,#REF!,#REF!,#REF!
4062,,LLTXL,LLAVES TORX SERIE LARGA 9 piezas,4352.19,#REF!,#REF!,#REF!
4063,,,,0.0,#REF!,#REF!,#REF!
4064,,,LLUVIAS PLASTICAS,0.0,#REF!,#REF!,#REF!
4065,,LLPAC,LLUVIA PLASTICA CROMADA COMPLETA CH09,2675.89,#REF!,#REF!,#REF!
4066,,,,0.0,#REF!,#REF!,#REF!
4067,,,"LUBRICANTES Y LIMPIADORES ""TEKSPRAY""",0.0,#REF!,#REF!,#REF!
4068,,ALT300,ACEITE LUBRICANTE TEK SPRAY 300 ml.,1531.38,#REF!,#REF!,#REF!
4069,,EM3,ESPONJA MAGICA LIMPIATODO x 3 unid,1055.33,#REF!,#REF!,#REF!
4070,,ELT400,ESPUMA LIMPIATODO TEK SPRAY 400 ml,2105.04,#REF!,#REF!,#REF!
4071,,GST200,GRAFITO SECO TEKSPRAY 200 ml.,3173.19,#REF!,#REF!,#REF!
4072,,GBT300,GRASA BLANCA TEK SPRAY 300 ml.,2803.74,#REF!,#REF!,#REF!
4073,,LCT300,LIMPIA CONTACTOS TEK SPRAY 300 ml.,3173.19,#REF!,#REF!,#REF!
4074,,SLT300,SILICONA LIQUIDA TEK SPRAY 300 ml.,2803.74,#REF!,#REF!,#REF!
4075,,VST300,VASELINA TEK SPRAY 300 ml.,3173.19,#REF!,#REF!,#REF!
4076,,,,0.0,#REF!,#REF!,#REF!
4077,,,LUZ PORTATIL P/ ARMARIOS Y PASILLOS,0.0,#REF!,#REF!,#REF!
4078,,LPA,LUZ PORTATIL P/ ARMARIOS Y PASILLOS,2429.49,#REF!,#REF!,#REF!
4079,,,,0.0,#REF!,#REF!,#REF!
4080,,,MACHETES,0.0,#REF!,#REF!,#REF!
4081,,MP20,"MACHETE "" ONZA "" 20"" CABO PLASTICO",3066.26,#REF!,#REF!,#REF!
4082,,MT20,"MACHETE ""TRAMONTINA"" 20""",8367.18,#REF!,#REF!,#REF!
4083,,MSJ20,"MACHETE SANTA JUANA 20""",3009.55,#REF!,#REF!,#REF!
4084,,,,0.0,#REF!,#REF!,#REF!
4085,,,"MACHOS LAMINADOS METRICOS ""KOLN""",0.0,#REF!,#REF!,#REF!
4086,,MLM3050,MACHOS LAMINADOS METRICOS   3 mm. x 0.50,1192.84,#REF!,#REF!,#REF!
4087,,MLM4070,MACHOS LAMINADOS METRICOS   4 mm. x 0.70,1312.2,#REF!,#REF!,#REF!
4088,,MLM5080,MACHOS LAMINADOS METRICOS   5 mm. x 0.80,1644.56,#REF!,#REF!,#REF!
4089,,MLM6100,MACHOS LAMINADOS METRICOS   6 mm. x 1.00,1770.88,#REF!,#REF!,#REF!
4090,,MLM7100,MACHOS LAMINADOS METRICOS   7 mm. x 1.00,1865.29,#REF!,#REF!,#REF!
4091,,MLM8100,MACHOS LAMINADOS METRICOS   8 mm. x 1.00,1963.95,#REF!,#REF!,#REF!
4092,,MLM8125,MACHOS LAMINADOS METRICOS   8 mm. x 1.25,2051.2,#REF!,#REF!,#REF!
4093,,MLM9125,MACHOS LAMINADOS METRICOS   9 mm. x 1.25,2181.39,#REF!,#REF!,#REF!
4094,,MLM10100,MACHOS LAMINADOS METRICOS  10 mm. x 1.00,2181.39,#REF!,#REF!,#REF!
4095,,MLM10125,MACHOS LAMINADOS METRICOS  10 mm. x 1.25,2181.39,#REF!,#REF!,#REF!
4096,,MLM10150,MACHOS LAMINADOS METRICOS  10 mm. x 1.50,2406.19,#REF!,#REF!,#REF!
4097,,MLM11150,MACHOS LAMINADOS METRICOS  11 mm. x 1.50,2583.01,#REF!,#REF!,#REF!
4098,,MLM12150,MACHOS LAMINADOS METRICOS  12 mm. x 1.50,3022.15,#REF!,#REF!,#REF!
4099,,MLM12175,MACHOS LAMINADOS METRICOS  12 mm. x 1.75,1500.65,#REF!,#REF!,#REF!
4100,,,,0.0,#REF!,#REF!,#REF!
4101,,,"MACHOS LAMINADOS WHITWORTH ""KOLN""",0.0,#REF!,#REF!,#REF!
4102,,ML18,"MACHOS LAMINADOS           1/8 """,1592.92,#REF!,#REF!,#REF!
4103,,ML532,"MACHOS LAMINADOS           5/32""",1592.92,#REF!,#REF!,#REF!
4104,,ML316,"MACHOS LAMINADOS          3/16""",1592.92,#REF!,#REF!,#REF!
4105,,ML14,"MACHOS LAMINADOS         1/4 """,1985.82,#REF!,#REF!,#REF!
4106,,ML516,"MACHOS LAMINADOS       5/16""",2307.56,#REF!,#REF!,#REF!
4107,,ML38,"MACHOS LAMINADOS      3/8 """,2696.15,#REF!,#REF!,#REF!
4108,,ML716,"MACHOS LAMINADOS      7/16""",3077.77,#REF!,#REF!,#REF!
4109,,ML12,"MACHOS LAMINADOS     1/2 """,3877.1,#REF!,#REF!,#REF!
4110,,,,0.0,#REF!,#REF!,#REF!
4111,,,MALETIN PORTAHERRAMIENTAS,0.0,#REF!,#REF!,#REF!
4112,,MPHA,MALETIN ALUMINIO C/DIVISION set x 3 (46 x 34 x 16),83829.0,#REF!,#REF!,#REF!
4113,,,,0.0,#REF!,#REF!,#REF!
4114,,,MALLA DE SEGURIDAD NARANJA,0.0,#REF!,#REF!,#REF!
4115,,MSN145,MALLA DE SEGURIDAD NARANJA 1 mt x 50 mts,12715.9,#REF!,#REF!,#REF!
4116,,,,0.0,#REF!,#REF!,#REF!
4117,,,MALLA FIBRA DE VIDRIO PARA REVOQUE,0.0,#REF!,#REF!,#REF!
4118,,MRFV5,MALLA F/ VIDRIO P/ REVOQUE 5 x 5 90 grs. 1 x 50 m,21248.24,#REF!,#REF!,#REF!
4119,,,,0.0,#REF!,#REF!,#REF!
4120,,,MALLA PARA CERCOS,0.0,#REF!,#REF!,#REF!
4121,,MPCO15,MALLA PARA CERCO CON OJAL 1.50 M x 50 mts.,1034.81,#REF!,#REF!,#REF!
4122,,MPC15,MALLA PARA CERCO VERDE 1.50 M x 100 mts.,467.16,#REF!,#REF!,#REF!
4123,,MPC20,MALLA PARA CERCO VERDE 1.85 M x 100 mts.,574.06,#REF!,#REF!,#REF!
4124,,,,0.0,#REF!,#REF!,#REF!
4125,,,MANDRILES A ROSCA,0.0,#REF!,#REF!,#REF!
4126,,MR1038,MANDRIL A ROSCA 10 mm. x 3/8,3903.75,#REF!,#REF!,#REF!
4127,,MR1312,MANDRIL A ROSCA 13 mm. x 1/2,4859.1,#REF!,#REF!,#REF!
4128,,,,0.0,#REF!,#REF!,#REF!
4129,,,MANDRILES AUTOAJUSTABLES,0.0,#REF!,#REF!,#REF!
4130,,MA1038,MANDRIL P/TALADRO AUTOAJUSTABLE 10 MM. ROSCA 3/8,4924.11,#REF!,#REF!,#REF!
4131,,MA1312,MANDRIL P/TALADRO AUTOAJUSTABLE 13 MM. ROSCA 1/2,6563.78,#REF!,#REF!,#REF!
4132,,,,0.0,#REF!,#REF!,#REF!
4133,,,MANGAS PARA CANILLA PLASTICAS,0.0,#REF!,#REF!,#REF!
4134,,MCP12,"MANGA CANILLA ""GYNIPLAS"" PVC 1/2",70.0,#REF!,#REF!,#REF!
4135,,MCP34,"MANGA CANILLA ""GYNIPLAS"" PVC 3/4",78.03,#REF!,#REF!,#REF!
4136,,,,0.0,#REF!,#REF!,#REF!
4137,,,MANGAS PARA CANILLAS,0.0,#REF!,#REF!,#REF!
4138,,MCB12,"MANGA PARA CANILLA BRONCE 1/2""",1315.76,#REF!,#REF!,#REF!
4139,,MCB34,"MANGA PARA CANILLA BRONCE 3/4""",2114.78,#REF!,#REF!,#REF!
4140,,,,0.0,#REF!,#REF!,#REF!
4141,,,MANGUERA CRISTAL,0.0,#REF!,#REF!,#REF!
4142,,MC47,MANGUERA CRISTAL  4 X 7        Rollo x 50 mts.,143.95,#REF!,#REF!,#REF!
4143,,MC58,MANGUERA CRISTAL  5 X 8        Rollo x 50 mts.,119.5,#REF!,#REF!,#REF!
4144,,MC69,MANGUERA CRISTAL  6 x 9        Rollo x 50 mts.,132.02,#REF!,#REF!,#REF!
4145,,MC811,MANGUERA CRISTAL  8 x 11      Rollo x 50 mts.,171.34,#REF!,#REF!,#REF!
4146,,MC912,MANGUERA CRISTAL  9 x 12      Rollo x 50 mts.,190.82,#REF!,#REF!,#REF!
4147,,MC1215,MANGUERA CRISTAL 12 x 15     Rollo x 50 mts.,250.26,#REF!,#REF!,#REF!
4148,,MC1418,MANGUERA CRISTAL 14 x 18     Rollo x 50 mts.,380.92,#REF!,#REF!,#REF!
4149,,MC1620,MANGUERA CRISTAL 16 x 20     Rollo x 50 mts.,439.79,#REF!,#REF!,#REF!
4150,,MC1925,MANGUERA CRISTAL 19 x 25     Rollo x 25 mts.,1046.97,#REF!,#REF!,#REF!
4151,,MC2531,MANGUERA CRISTAL 25 x 31     Rollo x 25 mts.,1456.78,#REF!,#REF!,#REF!
4152,,MH1014,MANGUERA HIDROCARBURO 10 X 14,285.24,#REF!,#REF!,#REF!
4153,,,,0.0,#REF!,#REF!,#REF!
4154,,,MANGUERA PARA GAS,0.0,#REF!,#REF!,#REF!
4155,,MGAS,MANGUERA GAS APROBADA DISA   Rollo x 50 mts.,357.98,#REF!,#REF!,#REF!
4156,,,,0.0,#REF!,#REF!,#REF!
4157,,,MANGUERA PARA LAVARROPAS,0.0,#REF!,#REF!,#REF!
4158,,MCL180,MANGUERA CARGA LAVARROPA 1.80 mts.,1847.58,#REF!,#REF!,#REF!
4159,,MCL250,MANGUERA CARGA LAVARROPA 2.50 mts.,2024.07,#REF!,#REF!,#REF!
4160,,MDL180,MANGUERA DESCARGA LAVARROPA 1.80 mts.,814.08,#REF!,#REF!,#REF!
4161,,MDL250,MANGUERA DESCARGA LAVARROPA 2.50 mts.,1038.27,#REF!,#REF!,#REF!
4162,,,,0.0,#REF!,#REF!,#REF!
4163,,,MANGUERA PARA PILETA,0.0,#REF!,#REF!,#REF!
4164,,MP25,"MANGUERA P/ PILETA 25 mm. - 1""  Rollo x 30 mts",635.35,#REF!,#REF!,#REF!
4165,,MP3210,"MANGUERA P/ PILETA 32 mm. - 1 1/4""  Rollo x 10 mts",733.13,#REF!,#REF!,#REF!
4166,,MP32,"MANGUERA P/ PILETA 32 mm. - 1 1/4""  Rollo x 30 mts",713.93,#REF!,#REF!,#REF!
4167,,MP3810,"MANGUERA P/ PILETA 38 mm. - 1 1/2""  Rollo x 10 mts",921.32,#REF!,#REF!,#REF!
4168,,MP38,"MANGUERA P/ PILETA 38 mm. - 1 1/2""  Rollo x 30 mts",898.65,#REF!,#REF!,#REF!
4169,,MPI50,"MANGUERA P/ PILETA 50 mm. - 2""  Rollo x 30 mts",1436.78,#REF!,#REF!,#REF!
4170,,,,0.0,#REF!,#REF!,#REF!
4171,,,MANGUERA PARA PRESION ROJA,0.0,#REF!,#REF!,#REF!
4172,,MPR6,MANGUERA PRESION ROJA  6 mm.  Rollo x 50 mts.,427.75,#REF!,#REF!,#REF!
4173,,MPR8,MANGUERA PRESION ROJA  8 mm.  Rollo x 50 mts.,533.93,#REF!,#REF!,#REF!
4174,,MPR10,MANGUERA PRESION ROJA 10 mm.  Rollo x 50 mts.,734.63,#REF!,#REF!,#REF!
4175,,MPR12,MANGUERA PRESION ROJA 12 mm.  Rollo x 50 mts.,806.23,#REF!,#REF!,#REF!
4176,,MPR19,MANGUERA PRESION ROJA 19 mm.  Rollo x 25 mts.,1260.93,#REF!,#REF!,#REF!
4177,,MPR25,MANGUERA PRESION ROJA 25 mm.  Rollo x 25 mts.,2964.58,#REF!,#REF!,#REF!
4178,,,,0.0,#REF!,#REF!,#REF!
4179,,,MANGUERA PARA RIEGO,0.0,#REF!,#REF!,#REF!
4180,,MRSR1215,MANGUERA DE RIEGO SUPER REF. VIRGEN   1/2 x 15 mts,327.58,#REF!,#REF!,#REF!
4181,,MRSR1225,MANGUERA DE RIEGO SUPER REF. VIRGEN   1/2 x 25 mts,327.58,#REF!,#REF!,#REF!
4182,,MRSR3415,MANGUERA DE RIEGO SUPER REF. VIRGEN   3/4 x 15 mts,654.48,#REF!,#REF!,#REF!
4183,,MRSR3425,MANGUERA DE RIEGO SUPER REF. VIRGEN   3/4 x 25 mts,654.48,#REF!,#REF!,#REF!
4184,,MRSR125,"MANGUERA DE RIEGO SUPER REF. VIRGEN  1"" x 25 mts",976.6,#REF!,#REF!,#REF!
4185,,MRL34,"MANGUERA P/ RIEGO LIVIANA  3/4""  Rollo x 25 mts.",371.24,#REF!,#REF!,#REF!
4186,,MRR12,"MANGUERA P/ RIEGO REFORZ.  1/2""  Rollo x 25 mts.",232.94,#REF!,#REF!,#REF!
4187,,MRR34,"MANGUERA P/ RIEGO REFORZ.  3/4""  Rollo x 25 mts.",465.27,#REF!,#REF!,#REF!
4188,,MRR1,"MANGUERA P/ RIEGO REFORZ. 1""  Rollo x 25 mts.",704.84,#REF!,#REF!,#REF!
4189,,,,0.0,#REF!,#REF!,#REF!
4190,,,MANGUERA PARA RIEGO MALLADA,0.0,#REF!,#REF!,#REF!
4191,,MRM1215,MANGUERA DE RIEGO MALLADA  1/2 x 15 mts.,444.33,#REF!,#REF!,#REF!
4192,,MRM1225,MANGUERA DE RIEGO MALLADA  1/2 x 25 mts.,444.33,#REF!,#REF!,#REF!
4193,,MRM3415,MANGUERA DE RIEGO MALLADA  3/4 x 15 mts.,888.62,#REF!,#REF!,#REF!
4194,,MRM3425,MANGUERA DE RIEGO MALLADA  3/4 x 25 mts.,888.62,#REF!,#REF!,#REF!
4195,,MRM125,"MANGUERA DE RIEGO MALLADA 1"" x 25 mts.",1332.98,#REF!,#REF!,#REF!
4196,,EMAT,MANGUERA MALLADA 1/2 x 300 mts. TRAMONTINA,133966.21,#REF!,#REF!,#REF!
4197,,,,0.0,#REF!,#REF!,#REF!
4198,,,"MANGUERA RIEGO ""SOLYTAC"" ANTICOLAPSO",0.0,#REF!,#REF!,#REF!
4199,,MST125,MANGUERA RIEGO SOLYTAC ANTI COLAPSO 1 x 25 mts.,1503.43,#REF!,#REF!,#REF!
4200,,MST1215,MANGUERA RIEGO SOLYTAC ANTI COLAPSO 1/2 x 15 mts.,571.46,#REF!,#REF!,#REF!
4201,,MST1225,MANGUERA RIEGO SOLYTAC ANTI COLAPSO 1/2 x 25 mts.,571.46,#REF!,#REF!,#REF!
4202,,MST3415,MANGUERA RIEGO SOLYTAC ANTI COLAPSO 3/4 x 15 mts.,1141.88,#REF!,#REF!,#REF!
4203,,MST3425,MANGUERA RIEGO SOLYTAC ANTI COLAPSO 3/4 x 25 mts.,1141.88,#REF!,#REF!,#REF!
4204,,,,0.0,#REF!,#REF!,#REF!
4205,,,"MANIJA CRIQUE ""ROTTWEILER""",0.0,#REF!,#REF!,#REF!
4206,,MTCRO,"MANIJA  T CORREDIZA ""ROTWAILLER"" encastre 1/2",1982.62,#REF!,#REF!,#REF!
4207,,MCRO,MANIJA CRIQUE PROF. ENCASTRE 1/2,2799.81,#REF!,#REF!,#REF!
4208,,,,0.0,#REF!,#REF!,#REF!
4209,,,MANIJA PUENTE CHAPA REFORZADA,0.0,#REF!,#REF!,#REF!
4210,,MPBR,MANIJA PUENTE CHAPA REF. 120 mm. BRONCEADA,358.02,#REF!,#REF!,#REF!
4211,,MPCR,MANIJA PUENTE CHAPA REF. 120 mm. CROMADA,338.46,#REF!,#REF!,#REF!
4212,,,,0.0,#REF!,#REF!,#REF!
4213,,,MANIJAS DE ALUMINIO,0.0,#REF!,#REF!,#REF!
4214,,MABC,MANIJA ALUM. BISELADA  P/ CORTO - 12 unid.,1622.99,#REF!,#REF!,#REF!
4215,,MABM,MANIJA ALUM. BISELADA  P/ MEDIANO - 12 unid.,1622.99,#REF!,#REF!,#REF!
4216,,MABL,MANIJA ALUM. BISELADA P/ LARGO - 12 unid.,1622.99,#REF!,#REF!,#REF!
4217,,MAMC,MANIJA ALUM. MINISTERIO  P/ CORTO - 12 unid.,972.74,#REF!,#REF!,#REF!
4218,,MAMM,MANIJA ALUM. MINISTERIO  P/ MEDIANO - 12 unid.,972.74,#REF!,#REF!,#REF!
4219,,MAML,MANIJA ALUM. MINISTERIO P/ LARGO - 12 unid.,972.74,#REF!,#REF!,#REF!
4220,,MABBC,MANIJA ALUMINIO BISELADA BLANCA  P/C,1692.79,#REF!,#REF!,#REF!
4221,,MABBM,MANIJA ALUMINIO BISELADA BLANCA  P/M,1692.79,#REF!,#REF!,#REF!
4222,,MABBL,MANIJA ALUMINIO BISELADA BLANCA P/L,1692.79,#REF!,#REF!,#REF!
4223,,MABNC,MANIJA ALUMINIO BISELADA NEGRA  P/C,1692.79,#REF!,#REF!,#REF!
4224,,MABNM,MANIJA ALUMINIO BISELADA NEGRA  P/M,1692.79,#REF!,#REF!,#REF!
4225,,MABNL,MANIJA ALUMINIO BISELADA NEGRA P/L,1692.79,#REF!,#REF!,#REF!
4226,,,,0.0,#REF!,#REF!,#REF!
4227,,,MANIJAS DE BRONCE,0.0,#REF!,#REF!,#REF!
4228,,MBBPC,MANIJA BISELADA BRONCE PLATIL  P/ CORTO,3974.3,#REF!,#REF!,#REF!
4229,,MBBPM,MANIJA BISELADA BRONCE PLATIL  P/ MEDIANO,3974.3,#REF!,#REF!,#REF!
4230,,MBBPL,MANIJA BISELADA BRONCE PLATIL P/ LARGO,3974.3,#REF!,#REF!,#REF!
4231,,MBBC,MANIJA BISELADA BRONCE PULIDO  P/ CORTO,3974.3,#REF!,#REF!,#REF!
4232,,MBBM,MANIJA BISELADA BRONCE PULIDO  P/ MEDIANO,3974.3,#REF!,#REF!,#REF!
4233,,MBBL,MANIJA BISELADA BRONCE PULIDO P/LARGO,3974.3,#REF!,#REF!,#REF!
4234,,MB12BP,MANIJA BRONCE 1/2 BISELADA   PLATIL,2907.6,#REF!,#REF!,#REF!
4235,,MB12B,MANIJA BRONCE 1/2 BISELADA   PULIDA,2907.6,#REF!,#REF!,#REF!
4236,,MB12MP,MANIJA BRONCE 1/2 MINISTERIO  PLATIL,2418.76,#REF!,#REF!,#REF!
4237,,MB12M,MANIJA BRONCE 1/2 MINISTERIO  PULIDA,2418.76,#REF!,#REF!,#REF!
4238,,MMBPC,MANIJA MINISTERIO BRONCE PLATIL P/  CORTO,1974.83,#REF!,#REF!,#REF!
4239,,MMBPM,MANIJA MINISTERIO BRONCE PLATIL P/  MEDIANO,1974.83,#REF!,#REF!,#REF!
4240,,MMBPL,MANIJA MINISTERIO BRONCE PLATIL P/ LARGO,1974.83,#REF!,#REF!,#REF!
4241,,MMBC,MANIJA MINISTERIO BRONCE PULIDO P/  CORTO,1974.83,#REF!,#REF!,#REF!
4242,,MMBM,MANIJA MINISTERIO BRONCE PULIDO P/  MEDIANO,1974.83,#REF!,#REF!,#REF!
4243,,MMBL,MANIJA MINISTERIO BRONCE PULIDO P/ LARGO,1974.83,#REF!,#REF!,#REF!
4244,,,,0.0,#REF!,#REF!,#REF!
4245,,,MANIJONES DE BRONCE,0.0,#REF!,#REF!,#REF!
4246,,MBPLA,MANIJON BRONCE PLATIL 220 x 50,4219.53,#REF!,#REF!,#REF!
4247,,MBPUL,MANIJON BRONCE PULIDO 220 x 50,4219.53,#REF!,#REF!,#REF!
4248,,,,0.0,#REF!,#REF!,#REF!
4249,,,MAQUINA INSECTICIDA PLASTICA,0.0,#REF!,#REF!,#REF!
4250,,MPF,MAQUINA PULVERIZADORA DE FLIT,521.3,#REF!,#REF!,#REF!
4251,,,,0.0,#REF!,#REF!,#REF!
4252,,,MAQUINAS DE SALPICAR,0.0,#REF!,#REF!,#REF!
4253,,MSS,MAQUINA SALPICAR STANDARD,6151.78,#REF!,#REF!,#REF!
4254,,MSPA,PEINE DE ACERO P/MAQUINA DE SALPICAR,127.01,#REF!,#REF!,#REF!
4255,,MSRS,RODILLO COMPLETO P/MAQUINA DE SALPICAR,2766.11,#REF!,#REF!,#REF!
4256,,,,0.0,#REF!,#REF!,#REF!
4257,,,MARTILLO BOLITA IMPORTADO,0.0,#REF!,#REF!,#REF!
4258,,MBI200,MARTILLO BOLITA IMPORTADO DE 200  NEON,1543.17,#REF!,#REF!,#REF!
4259,,MBI300,MARTILLO BOLITA IMPORTADO DE 300  NEON,1990.68,#REF!,#REF!,#REF!
4260,,MBI500,MARTILLO BOLITA IMPORTADO DE 500  NEON,2534.69,#REF!,#REF!,#REF!
4261,,,,0.0,#REF!,#REF!,#REF!
4262,,,"MARTILLO BORDE PLASTICO ""TRAMONTINA""",0.0,#REF!,#REF!,#REF!
4263,,MBP30,MARTILLO BORDE PLAST PRO 30 mm. TRAMONTINA,7401.99,#REF!,#REF!,#REF!
4264,,MBP40,MARTILLO BORDE PLAST PRO 40 mm. TRAMONTINA,9441.01,#REF!,#REF!,#REF!
4265,,,,0.0,#REF!,#REF!,#REF!
4266,,,MARTILLO DE GOMA,0.0,#REF!,#REF!,#REF!
4267,,MGOT,MARTILLO DE GOMA 500 grs,1269.79,#REF!,#REF!,#REF!
4268,,,,0.0,#REF!,#REF!,#REF!
4269,,,"MARTILLO GALPONERO "" SANTA JUANA """,0.0,#REF!,#REF!,#REF!
4270,,MGSJ,MARTILLO GALPONERO FORJADO SANTA JUANA,4424.92,#REF!,#REF!,#REF!
4271,,,,0.0,#REF!,#REF!,#REF!
4272,,,"MARTILLO GALPONERO ""LORO""",0.0,#REF!,#REF!,#REF!
4273,,MGL,"MARTILLO GALPONERO ""LORO""",17944.98,#REF!,#REF!,#REF!
4274,,,,0.0,#REF!,#REF!,#REF!
4275,,,MARTILLO GALPONERO IMPORTADO,0.0,#REF!,#REF!,#REF!
4276,,MGO,"MARTILLO GALPONERO ""ONZA""",3540.19,#REF!,#REF!,#REF!
4277,,MGMF,MARTILLO GALPONERO MANGO DE FIBRA,4574.31,#REF!,#REF!,#REF!
4278,,,,0.0,#REF!,#REF!,#REF!
4279,,,MARTILLOS BOLITA,0.0,#REF!,#REF!,#REF!
4280,,MB200,"MARTILLO BOLITA DE 200 grs ""F. Quintana""",3851.62,#REF!,#REF!,#REF!
4281,,MB300,"MARTILLO BOLITA DE 300 grs ""F. Quintana""",4355.19,#REF!,#REF!,#REF!
4282,,MB500,"MARTILLO BOLITA DE 500 grs ""F. Quintana""",5262.03,#REF!,#REF!,#REF!
4283,,,,0.0,#REF!,#REF!,#REF!
4284,,,MARTILLOS CARPINTERO IMPORTADOS,0.0,#REF!,#REF!,#REF!
4285,,MCI18,MARTILLO CARPINTERO NRO. 18 NEON,1884.8,#REF!,#REF!,#REF!
4286,,MCI20,MARTILLO CARPINTERO NRO. 20 NEON,2282.42,#REF!,#REF!,#REF!
4287,,MCI22,MARTILLO CARPINTERO NRO. 22 NEON,2490.51,#REF!,#REF!,#REF!
4288,,MCI25,MARTILLO CARPINTERO NRO. 25 NEON,2858.92,#REF!,#REF!,#REF!
4289,,,,0.0,#REF!,#REF!,#REF!
4290,,,"MARTILLOS GALPONERO ""TRAMONTINA""",0.0,#REF!,#REF!,#REF!
4291,,MGT,MARTILLO GALPONERO 27 mm. TRAMONTINA,4956.54,#REF!,#REF!,#REF!
4292,,MGFT,MARTILLO GALPONERO M/ FIBRA TRAMONTINA,12435.09,#REF!,#REF!,#REF!
4293,,,,0.0,#REF!,#REF!,#REF!
4294,,,"MARTILLOS P/CHAPISTA ""CELESTAL""",0.0,#REF!,#REF!,#REF!
4295,,MC2228,"MARTILLO CHAPISTA ""CELESTAL"" REPUESTO 2228",44.76,#REF!,#REF!,#REF!
4296,,MC2236,"MARTILLO CHAPISTA ""CELESTAL"" REPUESTO 2236",86.55,#REF!,#REF!,#REF!
4297,,,,0.0,#REF!,#REF!,#REF!
4298,,,MARTILLOS PARA CARPINTEROS,0.0,#REF!,#REF!,#REF!
4299,,MC15,"MARTILLO CARPINTERO NRO. 16 ""F. Quintana""",3001.27,#REF!,#REF!,#REF!
4300,,MC18,"MARTILLO CARPINTERO NRO. 18 ""F. Quintana""",3212.62,#REF!,#REF!,#REF!
4301,,MC20,"MARTILLO CARPINTERO NRO. 20 ""F. Quintana""",3427.11,#REF!,#REF!,#REF!
4302,,MC22,"MARTILLO CARPINTERO NRO. 22 ""F. Quintana""",3669.33,#REF!,#REF!,#REF!
4303,,MC25,"MARTILLO CARPINTERO NRO. 25 ""F. Quintana""",4850.59,#REF!,#REF!,#REF!
4304,,MC28,"MARTILLO CARPINTERO NRO. 28 ""F. Quintana""",5753.53,#REF!,#REF!,#REF!
4305,,MC30,"MARTILLO CARPINTERO NRO. 30 ""F. Quintana""",6574.34,#REF!,#REF!,#REF!
4306,,,,0.0,#REF!,#REF!,#REF!
4307,,,MASCARA FOTOSENSIBLE,0.0,#REF!,#REF!,#REF!
4308,,MSFO,"MASCARA PARA SOLDAR FOTOSENSIBLE ""VERSA""",13862.96,#REF!,#REF!,#REF!
4309,,,,0.0,#REF!,#REF!,#REF!
4310,,,MASCARAS SOLDAR PPP,0.0,#REF!,#REF!,#REF!
4311,,MSCAF,MASCARA SOLDAR PPP VISOR FIJO C/ ARNES (1300),3374.99,#REF!,#REF!,#REF!
4312,,MSCAM,MASCARA SOLDAR PPP VISOR MOVIL C/ ARNES (1301),3909.9,#REF!,#REF!,#REF!
4313,,PFP,PROTECTOR FACIAL POLICARBONATO (1062),5459.56,#REF!,#REF!,#REF!
4314,,,,0.0,#REF!,#REF!,#REF!
4315,,,MASCARILLA PARA POLVO,0.0,#REF!,#REF!,#REF!
4316,,MPC,MASCARA PROTECTORA COVID,1407.0,#REF!,#REF!,#REF!
4317,,MPPCV,MASCARILLA PARA POLVO  C/ VALVULA x 10 unid.,681.83,#REF!,#REF!,#REF!
4318,,MPPR,MASCARILLA PARA POLVO REFORZADA x 50 u.,126.04,#REF!,#REF!,#REF!
4319,,TBN,TAPA BOCA Y NARIZ,327.02,#REF!,#REF!,#REF!
4320,,,,0.0,#REF!,#REF!,#REF!
4321,,,MASILLA CALAFATEADORA,0.0,#REF!,#REF!,#REF!
4322,,MC500,MASILLA CALAFATEADORA (COINSEAL) x  500 grs,717.77,#REF!,#REF!,#REF!
4323,,MC1000,MASILLA CALAFATEADORA (COINSEAL) x 1000 grs,1202.94,#REF!,#REF!,#REF!
4324,,,,0.0,#REF!,#REF!,#REF!
4325,,,MASILLA EPOXY DOS COMPONENTES,0.0,#REF!,#REF!,#REF!
4326,,ME70,MASILLA EPOXY DOS COMPONENTES x 70 grs,2322.31,#REF!,#REF!,#REF!
4327,,,,0.0,#REF!,#REF!,#REF!
