,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,0.45,DESCUENTO,,,,
1,,,MARGEN,,,,
2,,,,,,,
3,,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
3729,,LAN180,LIJA AL AGUA NORTON 180,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3730,,LAN220,LIJA AL AGUA NORTON 220,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3731,,LAN240,LIJA AL AGUA NORTON 240,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3732,,LAN280,LIJA AL AGUA NORTON 280,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3733,,LAN320,LIJA AL AGUA NORTON 320,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3734,,LAN360,LIJA AL AGUA NORTON 360,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3735,,LAN400,LIJA AL AGUA NORTON 400,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3736,,LAN500,LIJA AL AGUA NORTON 500,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3737,,LAN600,LIJA AL AGUA NORTON 600,302.28,136.02599999999998,164.59145999999998,271.57590899999997
3738,,,,0,0,0,0
3739,,,"LIJA ANTIEMPASTANTE "" HUNTER """,0,0,0,0
3740,,LAE80,LIJA ANTIEMPASTANTE GR. 80   HUNTER,223.03,100.3635,121.439835,200.37572774999998
3741,,LAE100,LIJA ANTIEMPASTANTE GR.100  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3742,,LAE120,LIJA ANTIEMPASTANTE GR.120  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3743,,LAE150,LIJA ANTIEMPASTANTE GR.150  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3744,,LAE180,LIJA ANTIEMPASTANTE GR.180  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3745,,LAE220,LIJA ANTIEMPASTANTE GR.220  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3746,,LAE240,LIJA ANTIEMPASTANTE GR.240  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3747,,LAE280,LIJA ANTIEMPASTANTE GR.280  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3748,,LAE320,LIJA ANTIEMPASTANTE GR.320  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3749,,LAE360,LIJA ANTIEMPASTANTE GR.360  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3750,,LAE400,LIJA ANTIEMPASTANTE GR.400  HUNTER,223.03,100.3635,121.439835,200.37572774999998
3751,,,,0,0,0,0
3752,,,"LIJA ANTIEMPASTE ""DOBLE A""",0,0,0,0
3753,,LAEA80,LIJA ANTIEMPASTANTE AA  80,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3754,,LAEA100,LIJA ANTIEMPASTANTE AA 100,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3755,,LAEA120,LIJA ANTIEMPASTANTE AA 120,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3756,,LAEA150,LIJA ANTIEMPASTANTE AA 150,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3757,,LAEA180,LIJA ANTIEMPASTANTE AA 180,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3758,,LAEA220,LIJA ANTIEMPASTANTE AA 220,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3759,,LAEA240,LIJA ANTIEMPASTANTE AA 240,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3760,,LAEA280,LIJA ANTIEMPASTANTE AA 280,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3761,,LAEA320,LIJA ANTIEMPASTANTE AA 320,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3762,,LAEA360,LIJA ANTIEMPASTANTE AA 360,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3763,,LAEA400,LIJA ANTIEMPASTANTE AA 400,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3764,,LAEA500,LIJA ANTIEMPASTANTE AA 500,371.34,167.10299999999998,202.19462999999996,333.6211394999999
3765,,,,0,0,0,0
3766,,,"LIJA ANTIEMPASTE ""NORTON""",0,0,0,0
3767,,LAEN80,LIJA ANTIEMPASTANTE NORTON  80,352.76,158.742,192.07781999999997,316.92840299999995
3768,,LAEN100,LIJA ANTIEMPASTANTE NORTON 100,352.76,158.742,192.07781999999997,316.92840299999995
3769,,LAEN120,LIJA ANTIEMPASTANTE NORTON 120,352.76,158.742,192.07781999999997,316.92840299999995
3770,,LAEN150,LIJA ANTIEMPASTANTE NORTON 150,352.76,158.742,192.07781999999997,316.92840299999995
3771,,LAEN180,LIJA ANTIEMPASTANTE NORTON 180,352.76,158.742,192.07781999999997,316.92840299999995
3772,,LAEN220,LIJA ANTIEMPASTANTE NORTON 220,352.76,158.742,192.07781999999997,316.92840299999995
3773,,LAEN240,LIJA ANTIEMPASTANTE NORTON 240,352.76,158.742,192.07781999999997,316.92840299999995
3774,,LAEN280,LIJA ANTIEMPASTANTE NORTON 280,352.76,158.742,192.07781999999997,316.92840299999995
3775,,LAEN320,LIJA ANTIEMPASTANTE NORTON 320,352.76,158.742,192.07781999999997,316.92840299999995
3776,,LAEN360,LIJA ANTIEMPASTANTE NORTON 360,352.76,158.742,192.07781999999997,316.92840299999995
3777,,LAEN400,LIJA ANTIEMPASTANTE NORTON 400,352.76,158.742,192.07781999999997,316.92840299999995
3778,,,,0,0,0,0
3779,,,"LIJA MADERA ""DOBLE A""",0,0,0,0
3780,,LMA40,LIJA PARA MADERA AA    GR.  40,221.02,99.459,120.34539,198.56989349999998
3781,,LMA50,LIJA PARA MADERA AA    GR.  50,221.02,99.459,120.34539,198.56989349999998
3782,,LMA60,LIJA PARA MADERA AA    GR.  60,221.02,99.459,120.34539,198.56989349999998
3783,,LMA120,LIJA PARA MADERA AA    GR.120,221.02,99.459,120.34539,198.56989349999998
3784,,LMA150,LIJA PARA MADERA AA    GR.150,221.02,99.459,120.34539,198.56989349999998
3785,,LMA180,LIJA PARA MADERA AA    GR.180,221.02,99.459,120.34539,198.56989349999998
3786,,,,0,0,0,0
3787,,,"LIJA MADERA ""NORTON""",0,0,0,0
3788,,LMN40,LIJA PARA MADERA NORTON  40,228.86,102.98700000000001,124.61427,205.6135455
3789,,LMN50,LIJA PARA MADERA NORTON  50,228.86,102.98700000000001,124.61427,205.6135455
3790,,LMN60,LIJA PARA MADERA NORTON  60,228.86,102.98700000000001,124.61427,205.6135455
3791,,LMN80,LIJA PARA MADERA NORTON  80,228.86,102.98700000000001,124.61427,205.6135455
3792,,LMN100,LIJA PARA MADERA NORTON 100,228.86,102.98700000000001,124.61427,205.6135455
3793,,LMN120,LIJA PARA MADERA NORTON 120,228.86,102.98700000000001,124.61427,205.6135455
3794,,LMN150,LIJA PARA MADERA NORTON 150,228.86,102.98700000000001,124.61427,205.6135455
3795,,LMN180,LIJA PARA MADERA NORTON 180,228.86,102.98700000000001,124.61427,205.6135455
3796,,LMN220,LIJA PARA MADERA NORTON 220,228.86,102.98700000000001,124.61427,205.6135455
3797,,,,0,0,0,0
3798,,,"LIJA PARA MADERA "" HUNTER """,0,0,0,0
3799,,LMSF,LIJA P/MADERA HUNTER   SUPER FINA,113.36,51.012,61.72452,101.845458
3800,,LMF,LIJA P/MADERA HUNTER  FINA,113.36,51.012,61.72452,101.845458
3801,,LMM,LIJA P/MADERA HUNTER  MEDIANA,113.36,51.012,61.72452,101.845458
3802,,LMG,LIJA P/MADERA HUNTER GRUESA,113.36,51.012,61.72452,101.845458
3803,,LMSG,LIJA P/MADERA HUNTER SUPER GRUESA,113.36,51.012,61.72452,101.845458
3804,,,,0,0,0,0
3805,,,"LIJAS ESPONJA ""HUNTER""",0,0,0,0
3806,,LEA60,LIJA ESPONJA ANGLE  # 60,519.88,233.946,283.07466,467.07318899999996
3807,,LEB36,LIJA ESPONJA BLOCK  #  36,377.48,169.866,205.53786000000002,339.137469
3808,,LEB60,LIJA ESPONJA BLOCK  #  60,377.48,169.866,205.53786000000002,339.137469
3809,,LEB100,LIJA ESPONJA BLOCK  # 100,377.48,169.866,205.53786000000002,339.137469
3810,,LEB120,LIJA ESPONJA BLOCK  # 220,377.48,169.866,205.53786000000002,339.137469
3811,,LEFMF600,LIJA ESPONJA FLEX   MICROFINO  # 600,608.03,273.6135,331.07233499999995,546.2693527499999
3812,,LEFUF400,LIJA ESPONJA FLEX   ULTRAFINO  # 400,608.03,273.6135,331.07233499999995,546.2693527499999
3813,,LEFSF220,LIJA ESPONJA FLEX  SUPER FINO  # 220,608.03,273.6135,331.07233499999995,546.2693527499999
3814,,LEFF120,LIJA ESPONJA FLEX FINO  # 120,608.03,273.6135,331.07233499999995,546.2693527499999
3815,,LEFM60,LIJA ESPONJA FLEX MEDIANO  # 60,608.03,273.6135,331.07233499999995,546.2693527499999
3816,,LES60,LIJA ESPONJA SOFT  #  60,420.43,189.1935,228.924135,377.72482275
3817,,LES100,LIJA ESPONJA SOFT  # 100,420.43,189.1935,228.924135,377.72482275
3818,,LES120,LIJA ESPONJA SOFT  # 220,420.43,189.1935,228.924135,377.72482275
3819,,,,0,0,0,0
3820,,,"LIMAS PARA MECANICOS ""PLENA""",0,0,0,0
3821,,LMCF4,"LIMA   1/2 CAÑA 1/2 FINA ""PLENA""   4""",5077.94,2285.073,2764.93833,4562.148244499999
3822,,LMCF6,"LIMA   1/2 CAÑA 1/2 FINA ""PLENA""   6""",5126.87,2307.0915,2791.580715,4606.10817975
3823,,LMCF8,"LIMA   1/2 CAÑA 1/2 FINA ""PLENA""   8""",6775.74,3049.083,3689.39043,6087.4942095
3824,,LMCF10,"LIMA   1/2 CAÑA 1/2 FINA ""PLENA""  10 """,9427.15,4242.2175,5133.083175,8469.587238749999
3825,,LMCF12,"LIMA   1/2 CAÑA 1/2 FINA ""PLENA""  12""",11522.79,5185.2555,6274.159155,10352.36260575
3826,,LMCB4,"LIMA   1/2 CAÑA BASTARDA ""PLENA""   4""",4300.71,1935.3195,2341.736595,3863.8653817499994
3827,,LMCB6,"LIMA   1/2 CAÑA BASTARDA ""PLENA""   6""",4855.2,2184.84,2643.6564000000003,4362.033060000001
3828,,LMCB8,"LIMA   1/2 CAÑA BASTARDA ""PLENA""   8""",6171.47,2777.1615,3360.365415,5544.60293475
3829,,LMCB10,"LIMA   1/2 CAÑA BASTARDA ""PLENA""  10""",8039.65,3617.8424999999997,4377.589424999999,7223.022551249998
3830,,LMCB12,"LIMA   1/2 CAÑA BASTARDA ""PLENA""  12""",10248.58,4611.861,5580.35181,9207.5804865
3831,,LCF4,"LIMA   CUADRADAS 1/2 FINA ""PLENA""   4""",3674.13,1653.3585,2000.563785,3300.93024525
3832,,LCF6,"LIMA   CUADRADAS 1/2 FINA ""PLENA""   6""",3911.03,1759.9635,2129.555835,3513.76712775
3833,,LCF8,"LIMA   CUADRADAS 1/2 FINA ""PLENA""   8""",4791.69,2156.2605,2609.0752049999996,4304.974088249999
3834,,LCF10,"LIMA   CUADRADAS 1/2 FINA ""PLENA""  10""",6062.03,2727.9135,3300.775335,5446.279302749999
3835,,LCF12,"LIMA   CUADRADAS 1/2 FINA ""PLENA""  12""",8681.68,3906.7560000000003,4727.17476,7799.8383539999995
3836,,LCB4,"LIMA   CUADRADAS BASTARDAS ""PLENA""   4""",3430.79,1543.8555000000001,1868.065155,3082.30750575
3837,,LCB6,"LIMA   CUADRADAS BASTARDAS ""PLENA""   6""",3713.18,1670.931,2021.82651,3336.0137415
3838,,LCB8,"LIMA   CUADRADAS BASTARDAS ""PLENA""   8""",4217.03,1897.6634999999999,2296.172835,3788.6851777499996
3839,,LCB10,"LIMA   CUADRADAS BASTARDAS ""PLENA"" 10""",5672.34,2552.5530000000003,3088.5891300000003,5096.1720645000005
3840,,LCB12,"LIMA   CUADRADAS BASTARDAS ""PLENA"" 12""",8355.52,3759.9840000000004,4549.58064,7506.808056
3841,,LPF4,"LIMA   PARALELA 1/2 FINA ""PLENA""   4""",3841.07,1728.4815,2091.462615,3450.9133147499997
3842,,LPF6,"LIMA   PARALELA 1/2 FINA ""PLENA""   6""",4177.11,1879.6995,2274.4363949999997,3752.8200517499995
3843,,LPF8,"LIMA   PARALELA 1/2 FINA ""PLENA""   8""",5359.48,2411.766,2918.23686,4815.090819
3844,,LPF10,"LIMA   PARALELA 1/2 FINA ""PLENA""  10""",6934.1,3120.3450000000003,3775.61745,6229.7687925
3845,,LPF12,"LIMA   PARALELA 1/2 FINA ""PLENA""  12""",9125.87,4106.641500000001,4969.036215000001,8198.90975475
3846,,LPB4,"LIMA   PARALELA BASTARDA ""PLENA""   4""",3567.69,1605.4605000000001,1942.607205,3205.30188825
3847,,LPB6,"LIMA   PARALELA BASTARDA ""PLENA""   6""",3954.8,1779.66,2153.3886,3553.09119
3848,,LPB8,"LIMA   PARALELA BASTARDA ""PLENA""   8""",5195.11,2337.7995,2828.737395,4667.41670175
3849,,LPB10,"LIMA   PARALELA BASTARDA ""PLENA""  10""",6516.52,2932.434,3548.24514,5854.604480999999
3850,,LPB12,"LIMA   PARALELA BASTARDA ""PLENA""  12""",8517.74,3832.983,4637.90943,7652.5505594999995
3851,,LRF4,"LIMA   REDONDAS 1/2"" FINA ""PLENA""   4""",3384.01,1522.8045000000002,1842.5934450000002,3040.27918425
3852,,LRF6,"LIMA   REDONDAS 1/2"" FINA ""PLENA""   6""",3519.2,1583.6399999999999,1916.2043999999999,3161.7372599999994
3853,,LRF8,"LIMA   REDONDAS 1/2"" FINA ""PLENA""   8""",4260.8,1917.3600000000001,2320.0056,3828.00924
3854,,LRM10,"LIMA   REDONDAS 1/2"" FINA ""PLENA""  10""",5551.32,2498.094,3022.69374,4987.444671
3855,,LRF12,"LIMA   REDONDAS 1/2"" FINA ""PLENA""  12""",8355.52,3759.9840000000004,4549.58064,7506.808056
3856,,LRB4,"LIMA   REDONDAS BASTARDAS ""PLENA""   4""",3229.93,1453.4685,1758.6968849999998,2901.8498602499994
3857,,LRB6,"LIMA   REDONDAS BASTARDAS ""PLENA""   6""",3527.35,1587.3075,1920.6420749999997,3169.0594237499995
3858,,LRB8,"LIMA   REDONDAS BASTARDAS ""PLENA""   8""",3954.8,1779.66,2153.3886,3553.09119
3859,,LRB10,"LIMA   REDONDAS BASTARDAS ""PLENA""  10""",5195.11,2337.7995,2828.737395,4667.41670175
3860,,LRB12,"LIMA   REDONDAS BASTARDAS ""PLENA""  12""",7796.73,3508.5285,4245.319485,7004.77715025
3861,,LTF4,"LIMA   TRIANGULO 1/2 FINA ""PLENA""   4""",4253.93,1914.2685000000001,2316.264885,3821.83706025
3862,,LTF6,"LIMA   TRIANGULO 1/2 FINA ""PLENA""   6""",4267.67,1920.4515000000001,2323.746315,3834.1814197499993
3863,,LTF8,"LIMA   TRIANGULO 1/2 FINA ""PLENA""   8""",5776.63,2599.4835000000003,3145.375035,5189.86880775
3864,,LTF10,"LIMA   TRIANGULO 1/2 FINA ""PLENA""  10""",7738.37,3482.2665,4213.542465,6952.34506725
3865,,LTB4,"LIMA   TRIANGULO BASTARDA ""PLENA""   4""",3335.08,1500.786,1815.95106,2996.319249
3866,,LTB6,"LIMA   TRIANGULO BASTARDA ""PLENA""   6""",4068.96,1831.0320000000002,2215.5487200000002,3655.655388
3867,,LTB8,"LIMA   TRIANGULO BASTARDA ""PLENA""   8""",5256.91,2365.6095,2862.387495,4722.93936675
3868,,LTB10,"LIMA   TRIANGULO BASTARDA ""PLENA""  10""",7378.29,3320.2305,4017.478905,6628.840193249999
3869,,,,0,0,0,0
3870,,,"LIMAS PARA MOTOSIERRAS ""LACATUS""",0,0,0,0
3871,,LPM532,LIMA PARA MOTOSIERRA   5/32,925.23,416.3535,503.787735,831.24976275
3872,,LPM316,LIMA PARA MOTOSIERRA  3/16,925.23,416.3535,503.787735,831.24976275
3873,,LPM732,LIMA PARA MOTOSIERRA 7/32,925.23,416.3535,503.787735,831.24976275
3874,,,,0,0,0,0
3875,,,LIMPIA ACERO INOXIDABLE,0,0,0,0
3876,,LIAI,LIMPIADOR DE ACERO INOXIDABLE aerosol x 385grs,4929.09,2218.0905000000002,2683.889505,4428.41768325
3877,,,,0,0,0,0
3878,,,LINTERNAS,0,0,0,0
3879,,LINTG,LINTERNA FLUO 2 PILAS GRANDE,427.67,192.4515,232.86631500000001,384.22941975
3880,,,,0,0,0,0
3881,,,LINTERNAS METALICAS DE LED,0,0,0,0
3882,,LCRE,LINTERNA CREE LED,929.52,418.284,506.12363999999997,835.1040059999999
3883,,LINM,LINTERNA MINERO (6619),3363.69,1513.6605,1831.5292049999998,3022.0231882499997
3884,,,,0,0,0,0
3885,,,LITARGIRIO,0,0,0,0
3886,,L100,LITARGIRIO 100 grs.,631.9,284.355,344.06955,567.7147574999999
3887,,L200,LITARGIRIO 250 grs.,1205.77,542.5965,656.5417649999999,1083.29391225
3888,,,,0,0,0,0
3889,,,LLANAS DENTADAS SANTA JUANA,0,0,0,0
3890,,LLD44,LLANA DENTADA -  4 x  4 - SANTA JUANA,2479.32,1115.6940000000002,1349.9897400000002,2227.483071
3891,,LLD66,LLANA DENTADA -  6 x  6 - SANTA JUANA,2479.32,1115.6940000000002,1349.9897400000002,2227.483071
3892,,LLD88,LLANA DENTADA -  8 x  8 - SANTA JUANA,2479.32,1115.6940000000002,1349.9897400000002,2227.483071
3893,,LLD1010,LLANA DENTADA - 10 x 10 - SANTA JUANA,2479.32,1115.6940000000002,1349.9897400000002,2227.483071
3894,,LLD1212,LLANA DENTADA - 12 x 12 - SANTA JUANA,2479.32,1115.6940000000002,1349.9897400000002,2227.483071
3895,,,,0,0,0,0
3896,,,LLANAS YESEROS PLASTICAS,0,0,0,0
3897,,LLP1225,LLANA PLASTICA 120 x 250 mm.,1743.56,784.602,949.3684199999999,1566.4578929999998
3898,,LLP1230,LLANA PLASTICA 120 x 300 mm.,1805.65,812.5425,983.176425,1622.24110125
3899,,LLPT,LLANA PLASTICA PARA TARQUINI 30X15,2556.84,1150.5780000000002,1392.1993800000002,2297.1289770000003
3900,,,,0,0,0,0
3901,,,LLANAS YESEROS SANTA JUANA,0,0,0,0
3902,,LLYP1230,"LLANA YESERO ""PRO"" 12 x 30 "" SANTA JUANA""",5887.33,2649.2985,3205.6511849999997,5289.324455249999
3903,,LLY1225,LLANA YESERO 120 x 250 mm. SANTA JUANA,2258.27,1016.2215,1229.628015,2028.8862247499999
3904,,LLY1230,LLANA YESERO 120 x 300 mm. SANTA JUANA,2412.24,1085.508,1313.46468,2167.216722
3905,,,,0,0,0,0
3906,,,"LLAVE DE CAÑO ""METZ"" CROMO VANADIO",0,0,0,0
3907,,LLCM1,"LLAVE DE CAÑO T/SUECA    1""  ""METZ""",20440.93,9198.4185,11130.086384999999,18364.642535249997
3908,,LLCM112,"LLAVE DE CAÑO T/SUECA   1 1/2""  ""METZ""",27716.87,12472.5915,15091.835715,24901.52892975
3909,,LLCM2,"LLAVE DE CAÑO T/SUECA  2""  ""METZ""",47337.15,21301.717500000002,25775.078175000002,42528.87898875
3910,,,,0,0,0,0
3911,,,LLAVE DE CAÑO TIPO SUECA,0,0,0,0
3912,,LLC112,"LLAVE DE CAÑO T/SUECA  1 1/2""",6700.8,3015.36,3648.5856,6020.16624
3913,,LLC2,"LLAVE DE CAÑO T/SUECA  2""",9633.45,4335.052500000001,5245.413525000001,8654.93231625
3914,,,,0,0,0,0
3915,,,LLAVE P/LAVATORIO CROMADA,0,0,0,0
3916,,LLLC,LLAVE LAVATORIO IMPORTADA,6210.53,2794.7385,3381.633585,5579.695415249999
3917,,LLPL,"LLAVE PARA LAVATORIOS  ""S 3""",6061.18,2727.5310000000004,3300.31251,5445.5156415
3918,,,,0,0,0,0
3919,,,LLAVEROS  NIQUELADOS,0,0,0,0
3920,,LLR17,LLAVERO REDONDO NIQUELADO 17 mm.,21.07,9.4815,11.472615000000001,18.929814750000002
3921,,LLR20,LLAVERO REDONDO NIQUELADO 20 mm.,24.09,10.8405,13.117005,21.64305825
3922,,LLR22,LLAVERO REDONDO NIQUELADO 22 mm.,25.73,11.5785,14.009985,23.11647525
3923,,LLR25,LLAVERO REDONDO NIQUELADO 25 mm.,29.42,13.239,16.019190000000002,26.431663500000003
3924,,LLR30,LLAVERO REDONDO NIQUELADO 30 mm.,36.54,16.443,19.89603,32.8284495
3925,,,,0,0,0,0
3926,,,LLAVES AJUSTABLES,0,0,0,0
3927,,LLAF6,LLAVE AJUSTABLE FOSFATIZADA  6   TIPO BAHCO,2664.93,1199.2185,1451.054385,2394.2397352499997
3928,,LLAF8,LLAVE AJUSTABLE FOSFATIZADA  8   TIPO BAHCO,3637,1636.65,1980.3465,3267.571725
3929,,LLAF10,LLAVE AJUSTABLE FOSFATIZADA 10  TIPO BAHCO,4843.69,2179.6605,2637.389205,4351.69218825
3930,,LLAF12,LLAVE AJUSTABLE FOSFATIZADA 12  TIPO BAHCO,6893.54,3102.093,3753.5325299999995,6193.328674499999
3931,,,,0,0,0,0
3932,,,"LLAVES AJUSTABLES L/ INDUSTRIAL ""METZ""",0,0,0,0
3933,,LLAF6M,"LLAVE AJUSTABLE FOSFATIZADA  6""  ""METZ"" INDUSTRIAL",4423.18,1990.4310000000003,2408.42151,3973.8954915
3934,,LLAF8M,"LLAVE AJUSTABLE FOSFATIZADA  8""  ""METZ"" INDUSTRIAL",6220.41,2799.1845,3387.0132449999996,5588.571854249999
3935,,LLAF10M,"LLAVE AJUSTABLE FOSFATIZADA 10""  ""METZ"" INDUSTRIAL",8079.47,3635.7615,4399.271415,7258.79783475
3936,,LLAF12M,"LLAVE AJUSTABLE FOSFATIZADA 12""  ""METZ"" INDUSTRIAL",12275.6,5524.02,6684.064200000001,11028.70593
3937,,LLAF15M,"LLAVE AJUSTABLE FOSFATIZADA 15""  ""METZ"" INDUSTRIAL",26364.01,11863.8045,14355.203445,23686.085684249996
3938,,LLAF18M,"LLAVE AJUSTABLE FOSFATIZADA 18""  ""METZ"" INDUSTRIAL",42539.58,19142.811,23162.801310000003,38218.6221615
3939,,,,0,0,0,0
3940,,,LLAVES ALLEN EN JUEGO,0,0,0,0
3941,,LLAC,LLAVE ALLEN CORTA C/ CABEZA ESFERICA 9 piezas mm.,2847.65,1281.4425,1550.545425,2558.39995125
3942,,LLA10M,LLAVE ALLEN JUEGO 10 piezas MILIMETRICA,1455.94,655.173,792.75933,1308.0528944999999
3943,,LLA10P,LLAVE ALLEN JUEGO 10 piezas PULGADAS,1455.94,655.173,792.75933,1308.0528944999999
3944,,LLAL,LLAVE ALLEN LARGA C/ CABEZA ESFERICA 9 piezas mm.,4727.22,2127.2490000000003,2573.9712900000004,4247.0526285000005
3945,,,,0,0,0,0
3946,,,"LLAVES ALLEN MILIMETROS ""EXTRAPOL""",0,0,0,0
3947,,LLA15,"LLAVE ALLEN ""EXTRAPOL""  1.5 mm",143.69,64.6605,78.239205,129.09468825
3948,,LLA2,"LLAVE ALLEN ""EXTRAPOL""  2 mm",143.69,64.6605,78.239205,129.09468825
3949,,LLA25,"LLAVE ALLEN ""EXTRAPOL""  2.5 mm",143.69,64.6605,78.239205,129.09468825
3950,,LLA3,"LLAVE ALLEN ""EXTRAPOL""  3 mm",151.48,68.166,82.48085999999999,136.09341899999998
3951,,LLA35,"LLAVE ALLEN ""EXTRAPOL""  3.5 mm",166.7,75.015,90.76814999999999,149.76744749999997
3952,,LLA4,"LLAVE ALLEN ""EXTRAPOL""  4 mm",226.86,102.087,123.52527,203.8166955
3953,,LLA45,"LLAVE ALLEN ""EXTRAPOL""  4.5 mm",257.3,115.78500000000001,140.09985,231.1647525
3954,,LLA5,"LLAVE ALLEN ""EXTRAPOL""  5 mm",272.16,122.47200000000001,148.19112,244.51534800000002
3955,,LLA55,"LLAVE ALLEN ""EXTRAPOL""  5.5 mm",302.6,136.17000000000002,164.7657,271.863405
3956,,LLA6,"LLAVE ALLEN ""EXTRAPOL""  6 mm",385.77,173.5965,210.051765,346.58541225
3957,,LLA7,"LLAVE ALLEN ""EXTRAPOL""  7 mm",559.54,251.79299999999998,304.66952999999995,502.7047244999999
3958,,LLA8,"LLAVE ALLEN ""EXTRAPOL""  8 mm",711.02,319.959,387.15039,638.7981435
3959,,LLA9,"LLAVE ALLEN ""EXTRAPOL""  9 mm",945.32,425.394,514.72674,849.2991209999999
3960,,LLA10,"LLAVE ALLEN ""EXTRAPOL"" 10 mm",1058.22,476.199,576.20079,950.7313035
3961,,LLA11,"LLAVE ALLEN ""EXTRAPOL"" 11 mm",1436.2,646.2900000000001,782.0109000000001,1290.3179850000001
3962,,LLA122,"LLAVE ALLEN ""EXTRAPOL"" 12 mm",1889.92,850.464,1029.06144,1697.9513759999998
3963,,LLA144,"LLAVE ALLEN ""EXTRAPOL"" 14 mm",2645.54,1190.493,1440.49653,2376.8192744999997
3964,,LLA9M,"LLAVE ALLEN JUEGO 9 pzas. MILIMETROS ""EXTRAPOL""",4157.48,1870.8659999999998,2263.7478599999995,3735.183968999999
3965,,,,0,0,0,0
3966,,,"LLAVES ALLEN PULGADAS ""EXTRAPOL""",0,0,0,0
3967,,LLA332,"LLAVE ALLEN ""EXTRAPOL""          3/32""",147.83,66.52350000000001,80.49343500000002,132.81416775000002
3968,,LLA18,"LLAVE ALLEN ""EXTRAPOL""         1/8""",171.5,77.175,93.38175,154.07988749999998
3969,,LLA532,"LLAVE ALLEN ""EXTRAPOL""        5/32""",233.4,105.03,127.0863,209.69239499999998
3970,,LLA732,"LLAVE ALLEN ""EXTRAPOL""        7/32""",311.81,140.3145,169.78054500000002,280.13789925000003
3971,,LLA316,"LLAVE ALLEN ""EXTRAPOL""       3/16""",264.71,119.11949999999999,144.134595,237.82208174999997
3972,,LLA14,"LLAVE ALLEN ""EXTRAPOL""      1/4""",435.48,195.966,237.11886,391.246119
3973,,LLA516,"LLAVE ALLEN ""EXTRAPOL""     5/16""",731.5,329.175,398.30175,657.1978875
3974,,LLA38,"LLAVE ALLEN ""EXTRAPOL""    3/8""",1026.8,462.06,559.0926,922.5027899999999
3975,,LLA716,"LLAVE ALLEN ""EXTRAPOL""   7/16""",1384.36,622.962,753.7840199999999,1243.7436329999998
3976,,LLA12,"LLAVE ALLEN ""EXTRAPOL""  1/2""",1796.54,808.443,978.2160299999999,1614.0564494999999
3977,,LLA916,"LLAVE ALLEN ""EXTRAPOL"" 9/16""",2721.75,1224.7875000000001,1481.9928750000001,2445.28824375
3978,,LLA9P,"LLAVE ALLEN JUEGO 9 pzas. PULGADAS ""EXTRAPOL""",4277.24,1924.758,2328.95718,3842.7793469999997
3979,,,,0,0,0,0
3980,,,"LLAVES COMBINADAS ""RHEIN""",0,0,0,0
3981,,LLCR144,"LLAVE COMBINADA  "" RHEIN ""                  1/4""",1709.02,769.059,930.56139,1535.4262935
3982,,LLCR516,"LLAVE COMBINADA  "" RHEIN ""                 5/16""",1855.23,834.8535,1010.172735,1666.7850127499999
3983,,LLCR38,"LLAVE COMBINADA  "" RHEIN ""                3/8""",1913.37,861.0165,1041.829965,1719.0194422499997
3984,,LLCR716,"LLAVE COMBINADA  "" RHEIN ""               7/16""",2016.37,907.3665,1097.9134649999999,1811.5572172499997
3985,,LLCR122,"LLAVE COMBINADA  "" RHEIN ""              1/2""",2141.26,963.5670000000001,1165.9160700000002,1923.7615155000003
3986,,LLCR916,"LLAVE COMBINADA  "" RHEIN ""             9/16""",2473.25,1112.9625,1346.684625,2222.02963125
3987,,LLCR58,"LLAVE COMBINADA  "" RHEIN ""            5/8""",2724.44,1225.998,1483.45758,2447.705007
3988,,LLCR1116,"LLAVE COMBINADA  "" RHEIN ""           11/16""",3166.15,1424.7675000000002,1723.968675,2844.54831375
